"","item","id","list","trial","language","condition","cognate","correct","rt","norsk_log","rusisk_log","freq","freq_bin","wordclass","homophone","boundedness","plurality","Familiarity","Iconicity","Use","fam_bin","icon_bin","use_bin","learned","peers","practice","age","handedness","hearing","deafbirth","exposure"
"132","boy","9477538","nsl_list2","45","nsl","nonaligned","cognate",1,964.479000047664,2.28,2.26,1.99,"high","noun","near","animate","concrete",7,7,"yes","high","high","high","other","no","daily",37,"right","serious","yes","17"
"133","boy","9483072","nsl_list2","22","nsl","nonaligned","cognate",1,803.122999999992,2.28,2.26,1.99,"high","noun","near","animate","concrete",7,7,"yes","high","high","high","school","no","daily",45,"left","serious","no","14"
"134","boy","9687063","nsl_list1","48","nsl","aligned","cognate",1,929.000000000058,2.28,2.26,1.99,"high","noun","near","animate","concrete",7,6,"yes","high","high","high","parents","no","daily",23,"right","serious","no","0"
"135","boy","9498903","nsl_list1","39","nsl","aligned","cognate",1,489.356000095373,2.28,2.26,1.99,"high","noun","near","animate","concrete",7,7,"yes","high","high","high","school","yes","daily",49,"right","serious","no","18"
"136","breathe","9473110","rsl_list1","25","rsl","nonaligned","cognate",1,2249.01299999852,1.2,1.82,0.77,"low","verb","exact","atelic","intrans",7,7,"yes","high","high","high","other","yes","daily",36,"right","serious","yes","3.5"
"137","breathe","9503065","rsl_list1","36","rsl","nonaligned","cognate",1,2291.97000000073,1.2,1.82,0.77,"low","verb","exact","atelic","intrans",7,4,"yes","high","low","high","parents","yes","daily",36,"right","considerable","yes","0"
"138","breathe","9587228","rsl_list1","24","rsl","nonaligned","cognate",1,4226.41500000301,1.2,1.82,0.77,"low","verb","exact","atelic","intrans",7,6,"yes","high","low","high","parents","yes","daily",61,"right","considerable","no","0"
"139","breathe","9482266","rsl_list1","40","rsl","nonaligned","cognate",1,1399.88799999998,1.2,1.82,0.77,"low","verb","exact","atelic","intrans",7,7,"yes","high","high","high","other","no","daily",35,"right","considerable","no","15"
"140","breathe","9492137","rsl_list1","14","rsl","nonaligned","cognate",0,1768.80000000057,1.2,1.82,0.77,"low","verb","exact","atelic","intrans",7,4,"yes","high","low","high","other","yes","daily",28,"right","moderate","no","3"
"141","breathe","9555238","rsl_list2","35","rsl","aligned","cognate",1,1764.13500000001,1.2,1.82,0.77,"low","verb","exact","atelic","intrans",7,5,"yes","high","low","high","caregiver","no","daily",13,"right","mild","no","0"
"142","breathe","9489076","rsl_list2","5","rsl","aligned","cognate",1,631.488999809269,1.2,1.82,0.77,"low","verb","exact","atelic","intrans",7,7,"yes","high","high","high","parents","yes","daily",38,"right","serious","no","1"
"143","breathe","9454567","rsl_list2","35","rsl","aligned","cognate",1,323.292000000074,1.2,1.82,0.77,"low","verb","exact","atelic","intrans",7,7,"yes","high","high","high","school","yes","daily",38,"right","serious","yes","6"
"144","breathe","9498014","rsl_list2","25","rsl","aligned","cognate",1,1849.32700001192,1.2,1.82,0.77,"low","verb","exact","atelic","intrans",7,7,"yes","high","high","high","other","no","daily",44,"right","considerable","no","16"
"145","breathe","9685656","nsl_list2","47","nsl","nonaligned","cognate",1,996.335999952338,1.2,1.82,0.6,"low","verb","exact","atelic","intrans",7,7,"yes","high","high","high","parents","yes","daily",48,"right","serious","yes","2"
"146","breathe","9483072","nsl_list2","43","nsl","nonaligned","cognate",1,1648.60800000146,1.2,1.82,0.6,"low","verb","exact","atelic","intrans",7,7,"yes","high","high","high","school","no","daily",45,"left","serious","no","14"
"147","breathe","9477675","nsl_list2","34","nsl","nonaligned","cognate",1,922.444000023825,1.2,1.82,0.6,"low","verb","exact","atelic","intrans",6,6,"yes","low","high","high","other","yes","daily",41,"right","serious","no","3"
"148","breathe","9477538","nsl_list2","38","nsl","nonaligned","cognate",1,1262.16499990463,1.2,1.82,0.6,"low","verb","exact","atelic","intrans",7,7,"yes","high","high","high","other","no","daily",37,"right","serious","yes","17"
"149","breathe","9647566","nsl_list1","36","nsl","aligned","cognate",1,3254.70700000005,1.2,1.82,0.6,"low","verb","exact","atelic","intrans",7,7,"yes","high","high","high","other","no","often",81,"right","serious","no","19"
"150","breathe","9476778","nsl_list1","14","nsl","aligned","cognate",0,1598.09300000596,1.2,1.82,0.6,"low","verb","exact","atelic","intrans",7,6,"yes","high","high","high","parents","yes","daily",46,"right","considerable","yes","0"
"151","breathe","9482437","nsl_list1","26","nsl","aligned","cognate",1,1593.00000000003,1.2,1.82,0.6,"low","verb","exact","atelic","intrans",7,7,"yes","high","high","high","school","yes","daily",70,"right","serious","no","8"
"152","breathe","9612157","nsl_list1","23","nsl","aligned","cognate",1,336.189999999973,1.2,1.82,0.6,"low","verb","exact","atelic","intrans",7,7,"yes","high","high","high","school","yes","daily",28,"left","serious","yes","5"
"153","breathe","9631781","nsl_list1","48","nsl","aligned","cognate",1,1849,1.2,1.82,0.6,"low","verb","exact","atelic","intrans",7,7,"yes","high","high","high","other","no","often",81,"right","serious","no","19"
"154","breathe","9481563","nsl_list2","42","nsl","nonaligned","cognate",1,2897.70400000596,1.2,1.82,0.6,"low","verb","exact","atelic","intrans",7,3,"yes","high","low","high","parents","yes","daily",50,"right","serious","yes","1"
"155","breathe","9462565","nsl_list1","27","nsl","aligned","cognate",1,916,1.2,1.82,0.6,"low","verb","exact","atelic","intrans",7,7,"yes","high","high","high","parents","yes","daily",42,"right","serious","yes","0"
"156","breathe","9477400","nsl_list2","3","nsl","nonaligned","cognate",1,5217.86899995232,1.2,1.82,0.6,"low","verb","exact","atelic","intrans",7,3,"yes","high","low","high","other","yes","daily",44,"right","serious","yes","1"
"157","breathe","9368241","nsl_list2","4","nsl","nonaligned","cognate",0,2449.97399999702,1.2,1.82,0.6,"low","verb","exact","atelic","intrans",7,5,"yes","high","low","high","other","yes","daily",37,"right","serious","yes","0.5"
"158","breathe","9687063","nsl_list1","13","nsl","aligned","cognate",1,2899,1.2,1.82,0.6,"low","verb","exact","atelic","intrans",7,5,"yes","high","low","high","parents","no","daily",23,"right","serious","no","0"
"159","breathe","9481529","nsl_list2","8","nsl","nonaligned","cognate",1,1653.03200000001,1.2,1.82,0.6,"low","verb","exact","atelic","intrans",7,5,"yes","high","low","high","other","yes","daily",43,"right","serious","no","3.5"
"160","breathe","9483878","rsl_list1","28","rsl","nonaligned","cognate",1,432.359999999986,1.2,1.82,0.77,"low","verb","exact","atelic","intrans",7,7,"yes","high","high","high","parents","yes","daily",42,"right","considerable","yes","0"
"161","breathe","9454658","rsl_list1","37","rsl","nonaligned","cognate",1,1950,1.2,1.82,0.77,"low","verb","exact","atelic","intrans",7,7,"yes","high","high","high","other","yes","daily",29,"right","serious","no","5"
"162","breathe","9473190","rsl_list2","48","rsl","aligned","cognate",1,2797.49800000002,1.2,1.82,0.77,"low","verb","exact","atelic","intrans",7,7,"yes","high","high","high","school","yes","daily",49,"right","serious","no","7"
"163","breathe","9455706","rsl_list1","38","rsl","nonaligned","cognate",1,1342.59199999942,1.2,1.82,0.77,"low","verb","exact","atelic","intrans",7,7,"yes","high","high","high","other","yes","daily",31,"right","considerable","no","7"
"164","breathe","9377336","rsl_list2","22","rsl","aligned","cognate",1,1072.27799998806,1.2,1.82,0.77,"low","verb","exact","atelic","intrans",7,7,"yes","high","high","high","school","yes","daily",48,"right","serious","no","6.5"
"165","breathe","9483913","rsl_list1","18","rsl","nonaligned","cognate",1,1568.88900000148,1.2,1.82,0.77,"low","verb","exact","atelic","intrans",7,7,"yes","high","high","high","parents","yes","daily",37,"right","considerable","yes","0"
"166","breathe","9472740","rsl_list2","35","rsl","aligned","cognate",1,1885.90199999104,1.2,1.82,0.77,"low","verb","exact","atelic","intrans",7,7,"yes","high","high","high","other","yes","daily",24,"right","moderate","yes","7"
"167","breathe","9537479","rsl_list2","34","rsl","aligned","cognate",0,3169.09999999998,1.2,1.82,0.77,"low","verb","exact","atelic","intrans",7,4,"yes","high","low","high","parents","yes","daily",43,"right","serious","yes","0"
"168","breathe","9555631","rsl_list1","20","rsl","nonaligned","cognate",1,903.946000005933,1.2,1.82,0.77,"low","verb","exact","atelic","intrans",7,7,"yes","high","high","high","other","no","daily",33,"right","considerable","yes","28"
"169","breathe","9458431","rsl_list2","45","rsl","aligned","cognate",1,431.064000000013,1.2,1.82,0.77,"low","verb","exact","atelic","intrans",7,6,"yes","high","low","high","parents","yes","daily",38,"right","serious","yes","0"
"170","breathe","9473775","rsl_list2","22","rsl","aligned","cognate",1,797.659999999974,1.2,1.82,0.77,"low","verb","exact","atelic","intrans",7,7,"yes","high","high","high","school","yes","daily",44,"right","considerable","no","7"
"171","breathe","9476587","rsl_list2","36","rsl","aligned","cognate",1,1601,1.2,1.82,0.77,"low","verb","exact","atelic","intrans",7,7,"yes","high","high","high","school","yes","daily",25,"right","serious","yes","5"
"172","breathe","9479813","rsl_list2","39","rsl","aligned","cognate",1,1414.76699999551,1.2,1.82,0.77,"low","verb","exact","atelic","intrans",7,7,"yes","high","high","high","parents","yes","daily",35,"right","considerable","no","0"
"173","breathe","9541537","rsl_list1","9","rsl","nonaligned","cognate",1,624.763999999996,1.2,1.82,0.77,"low","verb","exact","atelic","intrans",7,7,"yes","high","high","high","parents","yes","daily",34,"right","moderate","yes","0"
"174","breathe","9476391","rsl_list2","39","rsl","aligned","cognate",1,2456.54100000003,1.2,1.82,0.77,"low","verb","exact","atelic","intrans",7,7,"yes","high","high","high","parents","yes","daily",32,"right","serious","no","2"
"175","breathe","9479413","nsl_list1","46","nsl","aligned","cognate",1,994.927000047697,1.2,1.82,0.6,"low","verb","exact","atelic","intrans",7,7,"yes","high","high","high","other","yes","daily",55,"right","serious","no","16"
"176","breathe","9493027","nsl_list2","30","nsl","nonaligned","cognate",1,2150.68099999963,1.2,1.82,0.6,"low","verb","exact","atelic","intrans",7,5,"yes","high","low","high","parents","yes","daily",31,"right","considerable","no","2"
"177","breathe","9481525","nsl_list1","48","nsl","aligned","cognate",1,1059.35600000597,1.2,1.82,0.6,"low","verb","exact","atelic","intrans",7,7,"yes","high","high","high","caregiver","yes","daily",53,"right","serious","yes","48"
"178","breathe","9696122","nsl_list1","42","nsl","aligned","cognate",1,15.0179999999818,1.2,1.82,0.6,"low","verb","exact","atelic","intrans",7,7,"yes","high","high","high","parents","yes","daily",34,"right","serious","yes","1"
"179","breathe","9479027","nsl_list2","15","nsl","nonaligned","cognate",0,5899.57999999999,1.2,1.82,0.6,"low","verb","exact","atelic","intrans",7,7,"yes","high","high","high","parents","yes","daily",48,"right","serious","yes","1"
"180","breathe","9498903","nsl_list1","13","nsl","aligned","cognate",1,1790.23600019074,1.2,1.82,0.6,"low","verb","exact","atelic","intrans",7,7,"yes","high","high","high","school","yes","daily",49,"right","serious","no","18"
"181","cabbage","9503065","rsl_list1","33","rsl","aligned","noncognate",0,4071.89899999852,0.31,1.3,0.6,"low","noun","different","inanimate","concrete",7,3,"yes","high","low","high","parents","yes","daily",36,"right","considerable","yes","0"
"182","cabbage","9473110","rsl_list1","27","rsl","aligned","noncognate",1,1136.34699999774,0.31,1.3,0.6,"low","noun","different","inanimate","concrete",7,7,"yes","high","high","high","other","yes","daily",36,"right","serious","yes","3.5"
"183","cabbage","9537479","rsl_list2","44","rsl","nonaligned","noncognate",1,940.659999999974,0.31,1.3,0.6,"low","noun","different","inanimate","concrete",6,5,"yes","low","low","high","parents","yes","daily",43,"right","serious","yes","0"
"184","cabbage","9479813","rsl_list2","12","rsl","nonaligned","noncognate",1,282.029999998515,0.31,1.3,0.6,"low","noun","different","inanimate","concrete",7,7,"yes","high","high","high","parents","yes","daily",35,"right","considerable","no","0"
"185","cabbage","9377336","rsl_list2","35","rsl","nonaligned","noncognate",1,1239.42300000001,0.31,1.3,0.6,"low","noun","different","inanimate","concrete",7,7,"yes","high","high","high","school","yes","daily",48,"right","serious","no","6.5"
"186","cabbage","9473775","rsl_list2","45","rsl","nonaligned","noncognate",1,1752.82000000001,0.31,1.3,0.6,"low","noun","different","inanimate","concrete",7,7,"yes","high","high","high","school","yes","daily",44,"right","considerable","no","7"
"187","cabbage","9541537","rsl_list1","44","rsl","aligned","noncognate",1,659.457000004477,0.31,1.3,0.6,"low","noun","different","inanimate","concrete",7,7,"yes","high","high","high","parents","yes","daily",34,"right","moderate","yes","0"
"188","cabbage","9473190","rsl_list2","17","rsl","nonaligned","noncognate",1,1097.89500000444,0.31,1.3,0.6,"low","noun","different","inanimate","concrete",7,7,"yes","high","high","high","school","yes","daily",49,"right","serious","no","7"
"189","cabbage","9472740","rsl_list2","7","rsl","nonaligned","noncognate",1,1111.90399999999,0.31,1.3,0.6,"low","noun","different","inanimate","concrete",7,7,"yes","high","high","high","other","yes","daily",24,"right","moderate","yes","7"
"190","cabbage","9555238","rsl_list2","2","rsl","nonaligned","noncognate",1,1611.11599998212,0.31,1.3,0.6,"low","noun","different","inanimate","concrete",7,5,"yes","high","low","high","caregiver","no","daily",13,"right","mild","no","0"
"191","cabbage","9587228","rsl_list1","9","rsl","aligned","noncognate",1,1561.85500000224,0.31,1.3,0.6,"low","noun","different","inanimate","concrete",7,7,"yes","high","high","high","parents","yes","daily",61,"right","considerable","no","0"
"192","cabbage","9454658","rsl_list1","48","rsl","aligned","noncognate",1,1099,0.31,1.3,0.6,"low","noun","different","inanimate","concrete",7,7,"yes","high","high","high","other","yes","daily",29,"right","serious","no","5"
"193","cabbage","9482437","nsl_list1","17","nsl","aligned","noncognate",1,2176,0.31,1.3,0,"low","noun","different","inanimate","concrete",7,7,"yes","high","high","high","school","yes","daily",70,"right","serious","no","8"
"194","cabbage","9477538","nsl_list2","18","nsl","nonaligned","noncognate",1,4233.2659999523,0.31,1.3,0,"low","noun","different","inanimate","concrete",7,6,"yes","high","high","high","other","no","daily",37,"right","serious","yes","17"
"195","cabbage","9476778","nsl_list1","43","nsl","aligned","noncognate",1,1128.35899998213,0.31,1.3,0,"low","noun","different","inanimate","concrete",7,7,"yes","high","high","high","parents","yes","daily",46,"right","considerable","yes","0"
"196","cabbage","9685656","nsl_list2","36","nsl","nonaligned","noncognate",0,2417.60199995234,0.31,1.3,0,"low","noun","different","inanimate","concrete",7,7,"yes","high","high","high","parents","yes","daily",48,"right","serious","yes","2"
